date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:49:09	61248/61248	---M--	200	added ('OK')	font/woff2	date:Fri,%2003%20Jan%202020%2017:31:12%20GMT	http://slidesigma.com/themes/html/mednalytics/vendors/iconic-fonts/cryptocoins/cryptocoins.woff2	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/vendors/iconic-fonts/cryptocoins/cryptocoins.woff2	(from http://slidesigma.com/themes/html/mednalytics/vendors/iconic-fonts/cryptocoins/cryptocoins.css)
17:49:10	72176/72176	---M--	200	added ('OK')	font/woff	date:Fri,%2003%20Jan%202020%2017:31:12%20GMT	http://slidesigma.com/themes/html/mednalytics/vendors/iconic-fonts/cryptocoins/cryptocoins.woff	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/vendors/iconic-fonts/cryptocoins/cryptocoins.woff	(from http://slidesigma.com/themes/html/mednalytics/vendors/iconic-fonts/cryptocoins/cryptocoins.css)
17:49:13	47735/47735	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2031%20Jan%202020%2012:19:10%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/others/ui-icons_555555_256x240.png	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/others/ui-icons_555555_256x240.94.delayed	(from http://slidesigma.com/themes/html/mednalytics/assets/css/jquery-ui.min.css)
17:49:17	117708/117708	---M--	200	added ('OK')	font/ttf	date:Fri,%2003%20Jan%202020%2017:31:12%20GMT	http://slidesigma.com/themes/html/mednalytics/vendors/iconic-fonts/cryptocoins/cryptocoins.ttf	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/vendors/iconic-fonts/cryptocoins/cryptocoins.ttf	(from http://slidesigma.com/themes/html/mednalytics/vendors/iconic-fonts/cryptocoins/cryptocoins.css)
17:49:19	47735/47735	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2031%20Jan%202020%2012:19:18%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/others/ui-icons_ffffff_256x240.png	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/others/ui-icons_ffffff_256x240.95.delayed	(from http://slidesigma.com/themes/html/mednalytics/assets/css/jquery-ui.min.css)
17:49:23	47735/47735	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2031%20Jan%202020%2012:19:21%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/others/ui-icons_777620_256x240.png	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/others/ui-icons_777620_256x240.96.delayed	(from http://slidesigma.com/themes/html/mednalytics/assets/css/jquery-ui.min.css)
17:49:26	47735/47735	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2031%20Jan%202020%2012:19:25%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/others/ui-icons_cc0000_256x240.png	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/others/ui-icons_cc0000_256x240.97.delayed	(from http://slidesigma.com/themes/html/mednalytics/assets/css/jquery-ui.min.css)
17:49:30	47735/47735	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2031%20Jan%202020%2012:19:28%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/others/ui-icons_777777_256x240.png	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/others/ui-icons_777777_256x240.98.delayed	(from http://slidesigma.com/themes/html/mednalytics/assets/css/jquery-ui.min.css)
17:50:29	327411/327411	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/default-login-1000x700.jpg	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/default-login-1000x700.jpg	(from http://slidesigma.com/themes/html/mednalytics/assets/css/style.css)
17:51:09	657212/657212	---M--	200	added ('OK')	font/ttf	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/fonts/Lato-Regular.ttf	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/fonts/Lato-Regular.ttf	(from http://slidesigma.com/themes/html/mednalytics/assets/css/style.css)
17:51:14	637068/637068	---M--	200	added ('OK')	font/ttf	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/fonts/Lato-Medium.ttf	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/fonts/Lato-Medium.ttf	(from http://slidesigma.com/themes/html/mednalytics/assets/css/style.css)
17:51:21	657188/657188	---M--	200	added ('OK')	font/ttf	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/fonts/Lato-Bold.ttf	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/fonts/Lato-Bold.ttf	(from http://slidesigma.com/themes/html/mednalytics/assets/css/style.css)
17:51:34	15026/15026	---M--	200	added ('OK')	application/javascript	date:Fri,%2003%20Jan%202020%2017:31:08%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/js/Chart.Financial.js	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/js/Chart.Financial.js	(from http://slidesigma.com/themes/html/mednalytics/pages/doctor/doctor-list.html)
17:51:35	5548/5548	---M--	200	added ('OK')	text/css	date:Fri,%2003%20Jan%202020%2017:31:04%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/css/datatables.min.css	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/css/datatables.min.css	(from http://slidesigma.com/themes/html/mednalytics/pages/patient/patient-list.html)
17:51:51	84824/84824	---M--	200	added ('OK')	application/javascript	date:Fri,%2003%20Jan%202020%2017:31:08%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/js/datatables.min.js	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/js/datatables.min.js	(from http://slidesigma.com/themes/html/mednalytics/pages/patient/patient-list.html)
17:52:01	54568/54568	---M--	200	added ('OK')	application/javascript	date:Fri,%2003%20Jan%202020%2017:31:08%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/js/data-tables.js	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/js/data-tables.js	(from http://slidesigma.com/themes/html/mednalytics/pages/patient/patient-list.html)
17:52:03	1222/1222	---M--	200	added ('OK')	application/javascript	date:Fri,%2003%20Jan%202020%2017:31:08%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/js/department.js	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/js/department.js	(from http://slidesigma.com/themes/html/mednalytics/pages/department/department-list.html)
17:52:03	359719/359719	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/coming-soon-1920x1080.jpg	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/coming-soon-1920x1080.jpg	(from http://slidesigma.com/themes/html/mednalytics/assets/css/style.css)
17:52:05	5183/5183	---M--	200	added ('OK')	application/javascript	date:Fri,%2003%20Jan%202020%2017:31:10%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/js/schedule.js	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/js/schedule.js	(from http://slidesigma.com/themes/html/mednalytics/pages/doctor-schedule/schedule-list.html)
17:52:08	5594/5594	---M--	200	added ('OK')	application/javascript	date:Fri,%2003%20Jan%202020%2017:31:10%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/js/social-media.js	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/js/social-media.js	(from http://slidesigma.com/themes/html/mednalytics/pages/report/patient-report.html)
17:52:11	12343/12343	---M--	200	added ('OK')	application/javascript	date:Fri,%2003%20Jan%202020%2017:31:08%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/js/doctor-report.js	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/js/doctor-report.js	(from http://slidesigma.com/themes/html/mednalytics/pages/report/doctor-report.html)
17:52:21	37402/37402	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/dashboard/widgets/country-1.jpg	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/dashboard/widgets/country-1.jpg	(from http://slidesigma.com/themes/html/mednalytics/pages/widgets.html)
17:52:21	33432/33432	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/dashboard/widgets/country-2.jpg	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/dashboard/widgets/country-2.jpg	(from http://slidesigma.com/themes/html/mednalytics/pages/widgets.html)
17:52:24	19884/19884	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/dashboard/widgets/country-3.jpg	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/dashboard/widgets/country-3.jpg	(from http://slidesigma.com/themes/html/mednalytics/pages/widgets.html)
17:52:26	26927/26927	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/dashboard/widgets/country-4.jpg	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/dashboard/widgets/country-4.jpg	(from http://slidesigma.com/themes/html/mednalytics/pages/widgets.html)
17:52:28	20321/20321	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/dashboard/widgets/country-5.jpg	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/dashboard/widgets/country-5.jpg	(from http://slidesigma.com/themes/html/mednalytics/pages/widgets.html)
17:52:30	6440/6440	---M--	200	added ('OK')	application/javascript	date:Fri,%2003%20Jan%202020%2017:31:10%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/js/widgets.js	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/js/widgets.js	(from http://slidesigma.com/themes/html/mednalytics/pages/widgets.html)
17:52:52	116478/116478	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/basic/card-1.jpg	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/basic/card-1.jpg	(from http://slidesigma.com/themes/html/mednalytics/pages/ui-basic/cards.html)
17:53:01	760593/760593	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/user-profile-bg-1920x400.jpg	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/user-profile-bg-1920x400.jpg	(from http://slidesigma.com/themes/html/mednalytics/assets/css/style.css)
17:53:09	100304/100304	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/basic/card-2.jpg	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/basic/card-2.jpg	(from http://slidesigma.com/themes/html/mednalytics/pages/ui-basic/cards.html)
17:53:20	336373/336373	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/dashboard/doctor-banner-1000x370.jpg	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/dashboard/doctor-banner-1000x370.jpg	(from http://slidesigma.com/themes/html/mednalytics/pages/widgets.html)
17:53:23	134466/134466	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/basic/card-3.jpg	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/basic/card-3.jpg	(from http://slidesigma.com/themes/html/mednalytics/pages/ui-basic/cards.html)
17:53:29	125011/125011	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/basic/card-4.jpg	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/basic/card-4.jpg	(from http://slidesigma.com/themes/html/mednalytics/pages/ui-basic/cards.html)
17:54:05	261640/261640	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/advance/slider-2-1040x300.jpg	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/advance/slider-2-1040x300.jpg	(from http://slidesigma.com/themes/html/mednalytics/pages/ui-advanced/sliders.html)
17:54:09	246373/246373	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/advance/slider-1-1040x300.jpg	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/advance/slider-1-1040x300.jpg	(from http://slidesigma.com/themes/html/mednalytics/pages/ui-advanced/sliders.html)
17:54:09	282295/282295	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/advance/slider-3-1040x300.jpg	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/advance/slider-3-1040x300.jpg	(from http://slidesigma.com/themes/html/mednalytics/pages/ui-advanced/sliders.html)
17:54:17	1531086/1531086	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/lock-screen-1920x1080.jpg	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/lock-screen-1920x1080.jpg	(from http://slidesigma.com/themes/html/mednalytics/assets/css/style.css)
17:54:19	4091/4091	---M--	200	added ('OK')	text/css	date:Fri,%2003%20Jan%202020%2017:31:04%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/css/driver.min.css	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/css/driver.min.css	(from http://slidesigma.com/themes/html/mednalytics/pages/ui-advanced/tour.html)
17:54:28	45052/45052	---M--	200	added ('OK')	application/javascript	date:Fri,%2003%20Jan%202020%2017:31:08%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/js/driver.min.js	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/js/driver.min.js	(from http://slidesigma.com/themes/html/mednalytics/pages/ui-advanced/tour.html)
17:54:29	1440/1440	---M--	200	added ('OK')	application/javascript	date:Fri,%2003%20Jan%202020%2017:31:10%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/js/tour.js	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/js/tour.js	(from http://slidesigma.com/themes/html/mednalytics/pages/ui-advanced/tour.html)
17:54:30	3741/3741	---M--	200	added ('OK')	text/css	date:Fri,%2003%20Jan%202020%2017:31:04%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/css/cropper.min.css	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/css/cropper.min.css	(from http://slidesigma.com/themes/html/mednalytics/pages/ui-advanced/cropper.html)
17:54:37	175048/175048	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/advance/slider-2.jpg	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/advance/slider-2.jpg	(from http://slidesigma.com/themes/html/mednalytics/pages/ui-advanced/sliders.html)
17:54:40	227993/227993	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/advance/slider-1.jpg	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/advance/slider-1.jpg	(from http://slidesigma.com/themes/html/mednalytics/pages/ui-advanced/sliders.html)
17:54:41	1539/1539	---M--	200	added ('OK')	application/javascript	date:Fri,%2003%20Jan%202020%2017:31:08%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/js/crop.js	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/js/crop.js	(from http://slidesigma.com/themes/html/mednalytics/pages/ui-advanced/cropper.html)
17:54:41	199135/199135	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/advance/slider-3.jpg	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/advance/slider-3.jpg	(from http://slidesigma.com/themes/html/mednalytics/pages/ui-advanced/sliders.html)
17:54:42	36178/36178	---M--	200	added ('OK')	application/javascript	date:Fri,%2003%20Jan%202020%2017:31:08%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/js/cropper.min.js	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/js/cropper.min.js	(from http://slidesigma.com/themes/html/mednalytics/pages/ui-advanced/cropper.html)
17:54:42	11084/11084	---M--	200	added ('OK')	text/css	date:Fri,%2003%20Jan%202020%2017:31:04%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/css/ion.rangeSlider.min.css	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/css/ion.rangeSlider.min.css	(from http://slidesigma.com/themes/html/mednalytics/pages/ui-advanced/range-slider.html)
17:54:44	1531/1531	---M--	200	added ('OK')	application/javascript	date:Fri,%2003%20Jan%202020%2017:31:10%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/js/range-slider.js	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/js/range-slider.js	(from http://slidesigma.com/themes/html/mednalytics/pages/ui-advanced/range-slider.html)
17:54:47	57995/57995	---M--	200	added ('OK')	text/css	date:Fri,%2003%20Jan%202020%2017:31:04%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/css/animate.min.css	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/css/animate.min.css	(from http://slidesigma.com/themes/html/mednalytics/pages/animation.html)
17:54:48	270/270	---M--	200	added ('OK')	application/javascript	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/js/animate.js	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/js/animate.js	(from http://slidesigma.com/themes/html/mednalytics/pages/animation.html)
17:54:49	41127/41127	---M--	200	added ('OK')	application/javascript	date:Fri,%2003%20Jan%202020%2017:31:08%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/js/ion.rangeSlider.min.js	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/js/ion.rangeSlider.min.js	(from http://slidesigma.com/themes/html/mednalytics/pages/ui-advanced/range-slider.html)
17:54:49	2001/2001	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/payment/payment-payoneer.png	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/payment/payment-payoneer.png	(from http://slidesigma.com/themes/html/mednalytics/pages/form/form-layout.html)
17:54:50	2470/2470	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/payment/payment-visa.png	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/payment/payment-visa.png	(from http://slidesigma.com/themes/html/mednalytics/pages/form/form-layout.html)
17:54:51	1610/1610	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/payment/payment-paypal.png	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/payment/payment-paypal.png	(from http://slidesigma.com/themes/html/mednalytics/pages/form/form-layout.html)
17:54:52	4426/4426	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/payment/payment-master.png	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/payment/payment-master.png	(from http://slidesigma.com/themes/html/mednalytics/pages/form/form-layout.html)
17:54:54	777/777	---M--	200	added ('OK')	application/javascript	date:Fri,%2003%20Jan%202020%2017:31:08%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/js/form-wizard.js	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/js/form-wizard.js	(from http://slidesigma.com/themes/html/mednalytics/pages/form/form-wizard.html)
17:54:55	13857/13857	---M--	200	added ('OK')	application/javascript	date:Fri,%2003%20Jan%202020%2017:31:08%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/js/jquery.steps.min.js	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/js/jquery.steps.min.js	(from http://slidesigma.com/themes/html/mednalytics/pages/form/form-wizard.html)
17:54:56	6138/6138	---M--	200	added ('OK')	application/javascript	date:Fri,%2003%20Jan%202020%2017:31:08%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/js/charts.js	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/js/charts.js	(from http://slidesigma.com/themes/html/mednalytics/pages/charts/chartjs.html)
17:54:59	2618/2618	---M--	200	added ('OK')	application/javascript	date:Fri,%2003%20Jan%202020%2017:31:08%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/js/morris-charts.js	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/js/morris-charts.js	(from http://slidesigma.com/themes/html/mednalytics/pages/charts/morris-charts.html)
17:55:01	27095/27095	---M--	200	added ('OK')	text/css	date:Fri,%2003%20Jan%202020%2017:31:04%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/css/sweetalert2.min.css	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/css/sweetalert2.min.css	(from http://slidesigma.com/themes/html/mednalytics/pages/popups/sweet-alerts.html)
17:55:03	3138/3138	---M--	200	added ('OK')	application/javascript	date:Fri,%2003%20Jan%202020%2017:31:10%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/js/promise.min.js	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/js/promise.min.js	(from http://slidesigma.com/themes/html/mednalytics/pages/popups/sweet-alerts.html)
17:55:03	35652/35652	---M--	200	added ('OK')	application/javascript	date:Fri,%2003%20Jan%202020%2017:31:08%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/js/morris.min.js	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/js/morris.min.js	(from http://slidesigma.com/themes/html/mednalytics/pages/charts/morris-charts.html)
17:55:05	3838/3838	---M--	200	added ('OK')	application/javascript	date:Fri,%2003%20Jan%202020%2017:31:10%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/js/sweet-alerts.js	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/js/sweet-alerts.js	(from http://slidesigma.com/themes/html/mednalytics/pages/popups/sweet-alerts.html)
17:55:06	6454/6454	---M--	200	added ('OK')	text/css	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/css/toastr.min.css	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/css/toastr.min.css	(from http://slidesigma.com/themes/html/mednalytics/pages/popups/toast.html)
17:55:09	5251/5251	---M--	200	added ('OK')	application/javascript	date:Fri,%2003%20Jan%202020%2017:31:10%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/js/toastr.min.js	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/js/toastr.min.js	(from http://slidesigma.com/themes/html/mednalytics/pages/popups/toast.html)
17:55:09	92633/92633	---M--	200	added ('OK')	application/javascript	date:Fri,%2003%20Jan%202020%2017:31:10%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/js/raphael.min.js	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/js/raphael.min.js	(from http://slidesigma.com/themes/html/mednalytics/pages/charts/morris-charts.html)
17:55:09	37602/37602	---M--	200	added ('OK')	application/javascript	date:Fri,%2003%20Jan%202020%2017:31:10%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/js/sweetalert2.min.js	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/js/sweetalert2.min.js	(from http://slidesigma.com/themes/html/mednalytics/pages/popups/sweet-alerts.html)
17:55:10	2634/2634	---M--	200	added ('OK')	application/javascript	date:Fri,%2003%20Jan%202020%2017:31:10%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/js/toast.js	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/js/toast.js	(from http://slidesigma.com/themes/html/mednalytics/pages/popups/toast.html)
17:55:14	14275/14275	---M--	200	added ('OK')	application/javascript	date:Fri,%2003%20Jan%202020%2017:31:08%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/js/google-maps.js	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/js/google-maps.js	(from http://slidesigma.com/themes/html/mednalytics/pages/maps/google-maps.html)
17:55:14	492515/492515	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/cropper-1280x720.jpg	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/cropper-1280x720.jpg	(from http://slidesigma.com/themes/html/mednalytics/pages/ui-advanced/cropper.html)
17:55:14	4523/4523	---M--	200	added ('OK')	application/javascript	date:Fri,%2003%20Jan%202020%2017:31:10%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/js/vector-maps.js	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/js/vector-maps.js	(from http://slidesigma.com/themes/html/mednalytics/pages/maps/vector-maps.html)
17:55:15	756/756	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/others/facebook.png	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/others/facebook.png	(from http://slidesigma.com/themes/html/mednalytics/pages/prebuilt-pages/default-login.html)
17:55:16	2399/2399	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/others/google.png	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/others/google.png	(from http://slidesigma.com/themes/html/mednalytics/pages/prebuilt-pages/default-login.html)
